ID,Marital_Status,Income,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,,,,,,,,,,,,,,,,,,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
9697,Married,"$53,790.00",06-03-2014,335,42,127,28,5,5,7,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9699,Divorced,"$67,272.00",12-21-2013,357,35,271,28,28,14,6,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9701,Together,"$41,883.00",03-19-2013,32,34,41,73,16,116,4,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9703,Married,"$38,097.00",10-15-2012,77,2,35,0,1,69,3,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
9706,Single,"$31,560.00",06-24-2013,62,1,20,4,0,7,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9707,Married,"$55,212.00",11-23-2012,1103,0,45,0,0,34,4,,,,,,,,,,,,,,,,,,11,0,1,0,0,1
9710,Divorced,"$58,086.00",01-20-2013,708,7,62,0,0,15,11,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9723,Married,"$67,716.00",10-01-2013,530,142,217,62,9,56,7,,,,,,,,,,,,,,,,,,13,0,1,0,0,0
9725,Together,"$28,764.00",05-06-2014,8,0,3,0,0,1,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
9727,Married,"$23,539.00",02-28-2014,4,24,11,16,1,25,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9729,Widow,"$58,275.00",02-06-2013,189,10,253,56,43,64,8,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9733,Together,"$24,882.00",09-09-2012,1,4,10,29,0,36,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
9736,Married,"$41,850.00",12-24-2012,53,5,19,2,13,4,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9738,Together,"$42,386.00",01-13-2013,65,4,16,0,4,11,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9739,Single,"$34,377.00",01-19-2013,62,0,22,3,1,26,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9743,Married,"$76,998.00",11-01-2013,1449,89,161,69,35,107,11,,,,,,,,,,,,,,,,,,8,0,0,1,0,0
9750,Divorced,"$64,325.00",07-02-2013,731,60,353,78,12,73,10,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9757,Together,"$84,906.00",04-10-2013,997,15,414,99,30,76,5,,,,,,,,,,,,,,,,,,12,0,1,1,0,1
9760,Widow,"$52,278.00",01-25-2013,953,0,71,0,0,174,10,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9771,Single,"$23,331.00",05-10-2012,104,20,101,24,15,5,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9780,Together,"$71,499.00",06-25-2013,465,25,132,136,0,37,8,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9790,Single,"$78,499.00",11-23-2013,912,72,170,47,36,97,11,,,,,,,,,,,,,,,,,,4,0,0,1,0,0
9797,Married,"$58,116.00",04-13-2014,228,19,130,4,11,51,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9799,Divorced,"$83,664.00",08-05-2013,866,21,151,28,21,86,2,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9805,Together,"$56,129.00",06-20-2013,320,48,133,39,72,48,6,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9817,Single,"$44,802.00",08-21-2012,853,10,143,13,10,20,9,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9826,Single,"$86,857.00",12-09-2012,899,102,838,133,102,40,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9829,Together,"$28,587.00",12-02-2014,22,4,17,12,10,13,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9847,Married,"$62,972.00",03-08-2012,313,15,47,20,0,192,7,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9850,Married,"$24,884.00",11-29-2012,3,6,7,0,0,3,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9855,Single,"$62,000.00",08-25-2013,899,0,101,0,0,20,6,,,,,,,,,,,,,,,,,,13,0,0,0,1,0
9860,Together,"$44,911.00",03-15-2013,159,0,22,2,1,31,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9862,Together,"$21,918.00",11-14-2013,1,6,7,11,5,3,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9888,Together,"$68,695.00",06-25-2014,458,81,356,106,50,40,4,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9904,Married,"$71,391.00",03-29-2013,336,123,274,46,123,141,6,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9905,Together,"$34,074.00",07-13-2013,135,1,41,10,1,67,3,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
9907,Together,"$66,476.00",04-12-2013,742,28,152,25,9,57,6,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
9909,Married,"$7,500.00",09-11-2012,3,18,14,15,22,50,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9916,Married,"$38,998.00",03-11-2012,34,1,14,0,0,5,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
9923,Single,"$46,423.00",09-18-2013,68,0,16,0,0,8,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9925,Together,"$39,665.00",05-25-2013,127,1,56,0,1,31,4,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
9930,Single,"$82,716.00",05-11-2013,606,148,228,15,148,22,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9931,Married,"$4,023.00",06-23-2014,5,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
9937,Single,"$70,337.00",02-01-2014,187,81,149,25,43,91,2,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
9938,Married,"$80,067.00",09-19-2013,519,17,813,27,173,51,4,,,,,,,,,,,,,,,,,,6,0,0,1,0,0
9940,Together,"$64,961.00",12-23-2012,382,114,276,75,124,38,6,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9949,Married,"$59,809.00",10-18-2012,598,16,141,32,41,49,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9952,Together,"$78,093.00",11-12-2013,368,32,639,13,43,10,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9955,Together,"$39,898.00",12-02-2013,69,8,26,12,7,12,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
9958,Married,"$65,685.00",03-29-2014,642,14,49,0,7,57,9,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
9960,Single,"$26,868.00",04-30-2014,0,0,1,8,3,2,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9964,Single,"$61,825.00",07-08-2013,162,50,100,55,30,27,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9967,Divorced,"$53,034.00",05-30-2013,160,15,196,15,11,50,6,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
9970,Together,"$55,375.00",10-17-2013,42,11,57,10,28,14,1,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
9971,Married,"$65,526.00",11-04-2014,397,19,69,12,0,9,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9972,Together,"$46,015.00",04-13-2014,38,0,2,0,0,6,1,,,,,,,,,,,,,,,,,,3,1,0,0,0,1
9973,Married,"$50,437.00",10-17-2012,370,9,92,6,9,4,7,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
9974,Married,"$30,631.00",12-07-2013,15,6,20,4,5,20,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9977,Divorced,"$78,901.00",09-17-2013,321,11,309,33,26,34,9,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
9984,Married,"$56,337.00",03-27-2013,349,16,144,28,5,182,8,,,,,,,,,,,,,,,,,,4,1,0,0,1,0
9986,Together,"$19,444.00",02-22-2014,16,0,23,3,2,10,4,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
9988,Single,"$70,379.00",03-03-2013,553,25,142,65,67,8,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
9999,Together,"$75,276.00",09-27-2012,610,105,125,137,42,21,9,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
10001,Together,"$7,500.00",01-08-2012,5,17,17,13,14,34,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10010,Divorced,"$36,957.00",06-09-2012,100,2,16,2,1,31,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10022,Single,"$54,466.00",09-02-2014,12,0,4,0,0,0,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10031,Married,"$16,927.00",10-02-2013,20,2,23,3,1,4,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10032,Divorced,"$12,571.00",01-18-2014,3,5,14,2,12,17,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10033,Divorced,"$31,163.00",02-13-2014,2,3,10,11,2,10,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10037,Single,"$74,293.00",04-05-2014,375,152,335,93,91,81,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10057,Single,"$72,282.00",07-19-2013,503,27,419,90,139,153,5,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
10061,Married,"$59,462.00",05-01-2013,724,17,143,0,8,196,9,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
10065,Married,"$15,315.00",03-08-2013,7,4,13,15,8,17,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10067,Together,"$25,176.00",10-08-2013,4,0,4,0,0,5,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10069,Together,"$13,724.00",08-31-2012,2,7,5,2,15,27,2,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
10084,Married,"$24,434.00",05-18-2014,3,2,8,20,0,17,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10089,Divorced,"$102,692.00",05-04-2013,168,148,444,32,172,148,6,,,,,,,,,,,,,,,,,,13,0,1,1,1,1
10091,Single,"$60,230.00",05-20-2013,520,20,367,39,81,40,6,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10092,Divorced,"$70,044.00",02-18-2013,1073,0,250,153,14,14,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10095,Divorced,"$74,165.00",01-05-2013,1001,12,240,16,12,12,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
10099,Married,"$55,434.00",05-10-2013,238,115,215,169,69,76,5,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
10102,Widow,"$79,946.00",12-05-2014,395,183,565,166,141,28,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10104,Together,"$33,590.00",03-11-2013,4,0,2,0,0,2,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10120,Together,"$38,946.00",10-24-2013,116,6,82,6,6,41,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10127,Married,"$58,692.00",06-04-2014,301,11,61,4,7,11,8,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10128,Together,"$53,977.00",08-06-2013,620,16,165,0,24,82,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
10129,Together,"$82,427.00",12-03-2014,482,147,509,104,107,107,3,,,,,,,,,,,,,,,,,,12,0,0,1,0,0
10133,Single,"$93,790.00",12-02-2014,1302,68,731,89,114,45,6,,,,,,,,,,,,,,,,,,12,0,1,1,1,0
10140,Together,"$70,123.00",09-28-2013,1308,0,396,23,0,0,5,,,,,,,,,,,,,,,,,,4,0,1,0,0,1
10141,Divorced,"$39,228.00",10-05-2013,7,1,6,0,3,3,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10142,Divorced,"$66,476.00",07-03-2013,372,18,126,47,48,78,5,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
10144,Together,"$51,369.00",10-25-2012,297,7,79,0,11,182,8,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10146,Together,"$38,887.00",02-03-2014,25,1,13,0,0,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10150,Single,"$86,429.00",11-21-2013,464,28,873,29,18,37,7,,,,,,,,,,,,,,,,,,7,0,0,0,1,0
10151,Divorced,"$62,204.00",12-09-2012,317,46,247,151,46,139,4,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
10156,Single,"$84,196.00",03-06-2013,215,63,507,231,31,190,8,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
10157,Single,"$59,686.00",01-25-2014,89,15,89,34,42,5,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10159,Divorced,"$58,710.00",03-31-2013,440,81,368,0,122,174,11,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
10160,Together,"$50,943.00",06-21-2013,31,0,7,2,0,6,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10163,Single,"$82,733.00",10-09-2013,712,50,420,65,38,38,8,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
10164,Single,"$94,472.00",03-04-2014,1017,33,417,108,100,16,5,,,,,,,,,,,,,,,,,,5,0,1,1,0,0
10172,Single,"$68,655.00",10-08-2012,456,19,832,75,118,38,4,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
10175,Divorced,"$32,173.00",01-08-2013,18,0,2,0,0,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10176,Single,"$57,107.00",08-24-2012,159,0,120,0,0,137,4,,,,,,,,,,,,,,,,,,8,0,1,0,0,1
10177,Divorced,"$72,071.00",02-14-2013,531,69,300,150,138,150,5,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10196,Married,"$71,427.00",12-03-2014,212,123,177,15,64,23,8,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10203,Single,"$26,095.00",06-30-2013,11,7,9,3,1,11,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10207,Together,"$22,775.00",06-19-2013,5,1,8,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10212,Together,"$42,386.00",01-13-2013,65,4,16,0,4,11,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10219,Together,"$31,590.00",06-18-2013,6,2,15,6,6,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10232,Divorced,"$48,799.00",05-11-2013,174,18,81,28,6,24,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
10236,Single,"$31,160.00",09-16-2013,16,3,25,6,1,13,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10240,Together,"$69,372.00",02-19-2013,997,26,269,34,13,42,10,,,,,,,,,,,,,,,,,,6,0,1,1,0,0
10241,Divorced,"$11,448.00",12-15-2013,0,0,0,6,2,6,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10242,Together,"$47,472.00",09-16-2013,56,0,11,0,0,8,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10245,Single,"$80,910.00",10-31-2012,160,80,369,67,39,41,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10250,Together,"$28,389.00",11-20-2012,1,5,3,7,4,8,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10258,Single,"$35,791.00",06-05-2013,27,0,5,0,0,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10260,Together,"$45,143.00",08-26-2013,202,5,74,11,5,14,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10262,Married,"$15,072.00",10-05-2013,8,2,15,0,10,18,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10264,Divorced,"$15,287.00",10-10-2012,1,2,8,4,3,13,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
10270,Married,"$35,523.00",03-10-2013,11,5,22,12,5,11,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10277,Single,"$30,081.00",02-21-2013,36,0,2,0,0,4,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10281,Divorced,"$64,713.00",07-02-2014,180,60,241,13,54,54,5,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
10286,Married,"$83,715.00",03-02-2014,318,8,407,150,35,8,2,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
10299,Single,"$48,240.00",09-11-2012,389,91,248,64,49,41,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
10304,Married,"$18,690.00",12-28-2012,6,1,7,23,4,19,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10307,Married,"$50,387.00",08-31-2013,369,9,87,12,14,34,6,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10311,Married,"$4,428.00",05-10-2013,16,4,12,2,4,321,25,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
10313,Married,"$48,178.00",10-28-2012,159,4,45,6,2,38,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10314,Married,"$83,837.00",12-16-2012,847,66,119,86,89,111,9,,,,,,,,,,,,,,,,,,5,0,1,0,1,0
10319,Married,"$66,303.00",02-26-2013,1090,12,96,16,12,60,3,,,,,,,,,,,,,,,,,,11,0,1,0,0,0
10323,Married,"$49,413.00",10-25-2013,205,7,41,3,2,46,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10339,Together,$0.00,06-23-2013,161,0,22,0,0,24,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10340,Together,"$35,196.00",11-13-2012,75,12,141,43,39,187,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10341,Together,"$51,315.00",02-23-2014,68,28,39,16,30,41,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10343,Single,"$61,618.00",09-29-2012,605,91,399,0,45,205,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10350,Married,"$54,432.00",09-05-2013,33,0,5,0,0,0,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10352,Widow,"$34,213.00",07-09-2012,50,4,28,6,3,26,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10356,Divorced,"$41,437.00",09-22-2012,29,0,2,0,0,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10364,Divorced,"$23,295.00",07-13-2013,0,0,1,2,12,5,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10377,Together,"$46,692.00",06-06-2013,170,6,97,24,12,88,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10379,Single,"$59,247.00",08-11-2013,327,9,122,19,14,83,5,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
10380,Married,"$37,787.00",09-20-2013,40,1,40,4,3,18,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10381,Single,"$47,691.00",05-07-2013,14,0,3,0,0,4,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10383,Divorced,"$70,287.00",02-04-2013,295,35,482,121,120,40,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
10390,Married,"$26,887.00",10-02-2013,6,7,4,3,4,6,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10394,Married,"$90,000.00",12-23-2013,675,144,133,94,192,241,4,,,,,,,,,,,,,,,,,,5,1,0,1,1,0
10395,Single,"$8,940.00",08-22-2012,1,45,3,4,6,42,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10398,Single,"$24,336.00",08-27-2012,1,6,2,8,2,12,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10401,Together,"$26,326.00",04-09-2013,1,0,5,0,3,9,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10402,Married,"$35,441.00",02-14-2013,25,1,9,2,1,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10403,Together,"$16,531.00",06-18-2014,2,13,6,7,5,11,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10413,Married,"$72,570.00",04-25-2014,274,83,216,151,141,224,4,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
10420,Divorced,"$46,390.00",05-05-2014,95,14,64,2,9,38,4,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10424,Single,"$75,922.00",09-12-2013,265,138,553,224,23,92,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
10430,Divorced,"$89,694.00",09-10-2013,1126,28,211,37,28,42,4,,,,,,,,,,,,,,,,,,4,0,1,1,1,0
10432,Divorced,"$19,346.00",01-30-2014,2,0,9,3,6,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10446,Married,"$82,017.00",07-11-2012,184,23,446,30,23,23,5,,,,,,,,,,,,,,,,,,7,0,1,1,1,0
10448,Single,"$46,998.00",10-22-2012,172,41,86,45,6,27,5,,,,,,,,,,,,,,,,,,5,1,0,0,0,0
10451,Together,"$29,672.00",12-03-2013,9,1,3,0,4,8,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10466,Married,"$44,393.00",08-22-2013,24,2,20,2,2,10,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10469,Together,"$88,325.00",05-02-2014,519,71,860,93,27,53,6,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
10470,Married,"$40,662.00",03-15-2013,40,2,23,0,4,23,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10473,Widow,"$78,028.00",10-09-2012,158,19,288,25,0,38,6,,,,,,,,,,,,,,,,,,9,0,1,1,0,0
10475,Together,$0.00,01-04-2013,187,5,65,26,20,14,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10476,Married,"$67,267.00",05-13-2014,134,11,59,15,2,30,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10477,Together,"$39,435.00",06-08-2013,71,0,18,0,0,13,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10478,Married,"$55,517.00",09-27-2012,483,0,108,0,6,36,11,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10479,Married,"$76,618.00",07-12-2012,749,40,294,121,160,147,3,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10486,Married,"$77,142.00",05-29-2013,476,75,162,29,151,97,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10489,Married,"$92,955.00",08-19-2013,693,21,925,31,24,84,6,,,,,,,,,,,,,,,,,,9,0,0,1,1,0
10490,Married,"$51,039.00",10-12-2012,100,64,79,65,0,109,6,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10492,Together,"$38,285.00",06-24-2014,2,0,5,2,0,1,0,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10500,Married,"$31,761.00",05-04-2014,19,1,20,16,14,28,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10505,Together,"$73,113.00",12-26-2013,741,19,154,50,9,28,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
10507,Divorced,"$59,601.00",07-25-2013,691,7,69,0,7,23,2,,,,,,,,,,,,,,,,,,7,0,1,0,0,0
10509,Single,"$36,927.00",02-06-2014,51,0,16,0,0,4,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10513,Together,"$63,207.00",01-20-2013,438,169,565,91,169,70,2,,,,,,,,,,,,,,,,,,6,0,0,0,1,0
10521,Married,"$54,809.00",11-09-2013,63,6,57,13,13,22,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10524,Divorced,"$49,476.00",06-20-2013,386,23,95,54,41,196,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
10525,Single,"$26,576.00",10-13-2012,10,0,8,0,0,9,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
10530,Widow,"$67,786.00",07-12-2013,431,82,441,80,20,102,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10536,Together,"$32,892.00",05-25-2014,26,0,15,2,1,2,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10542,Married,"$36,778.00",05-08-2012,29,4,34,2,4,4,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10548,Single,"$71,163.00",09-03-2014,283,17,372,138,106,44,3,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
10552,Married,"$54,210.00",05-20-2013,70,54,109,80,9,45,4,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
10556,Married,"$54,984.00",05-24-2014,173,13,131,32,3,6,6,,,,,,,,,,,,,,,,,,6,0,0,0,1,0
10560,Single,"$36,802.00",06-16-2014,16,1,2,0,0,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10562,Married,"$66,835.00",09-28-2013,620,26,195,34,17,141,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
10573,Divorced,"$62,551.00",11-18-2013,125,16,98,134,21,27,6,,,,,,,,,,,,,,,,,,4,1,0,0,0,0
10581,Married,"$41,124.00",10-31-2012,281,7,84,15,0,119,7,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10582,Married,"$72,063.00",03-07-2013,180,32,348,76,32,90,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
10584,Married,"$65,665.00",02-12-2013,225,162,387,106,36,29,5,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10590,Together,"$76,542.00",03-30-2013,794,73,573,0,29,14,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
10591,Widow,"$43,638.00",06-08-2012,63,10,83,7,19,19,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10595,Married,"$30,093.00",08-07-2013,2,6,28,13,4,16,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10598,Together,"$27,943.00",04-15-2013,12,1,16,4,1,3,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10602,Married,"$39,922.00",02-14-2013,29,12,59,19,1,36,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10609,Married,"$42,769.00",12-10-2013,71,0,13,3,1,0,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10613,Together,"$37,334.00",02-26-2014,26,1,16,2,2,15,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10617,Divorced,"$10,979.00",05-22-2014,8,4,10,2,2,4,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10619,Single,"$95,529.00",03-12-2012,770,29,890,250,27,24,7,,,,,,,,,,,,,,,,,,7,0,0,1,0,0
10623,Together,"$48,330.00",11-15-2013,28,0,4,0,0,0,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10629,Married,$0.00,09-14-2012,25,3,43,17,4,17,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10634,Married,"$59,412.00",04-19-2014,90,67,165,30,43,11,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
10637,Married,"$40,800.00",01-01-2013,24,0,27,8,30,10,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10640,Together,"$44,392.00",05-09-2013,87,5,71,7,12,29,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
10641,Single,"$7,500.00",12-27-2012,6,5,4,13,4,25,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10642,Single,"$30,279.00",12-30-2012,10,4,14,4,4,1,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
10643,Single,"$42,000.00",10-01-2013,124,83,267,85,59,35,5,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
10648,Together,"$66,664.00",09-25-2012,398,96,447,220,96,32,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10652,Together,"$65,487.00",10-01-2014,240,67,500,199,0,163,3,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
10659,Together,"$7,500.00",07-05-2013,2,8,11,3,8,21,3,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
10660,Married,"$66,726.00",12-01-2014,349,7,35,0,0,47,8,,,,,,,,,,,,,,,,,,4,0,1,0,0,0
